track_name,track_popularity,artist_name,album,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,artist_encoded,album_encoded
Are You Bored Yet? (feat. Clairo),79,Wallows,Nothing Happens,"['indie pop', 'modern rock', 'pop']",71,0.682,0.683,0.7272727272727273,0.8069618683988694,0,0.0287,0.156,2.32e-05,0.273,0.64,0.6940794800027759,0.12440244891112913,4,9,5444,6124
Higher,73,Tems,For Broken Ears,"['afro r&b', 'alte', 'nigerian pop', 'pop', 'r&b']",77,0.609,0.581,0.18181818181818182,0.6976248326473943,1,0.153,0.509,0.0,0.283,0.528,0.5954292058939188,0.13712504542786055,3,9,4850,3140
Trap Queen,73,Fetty Wap,Fetty Wap ,"['dance pop', 'new jersey rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",69,0.746,0.873,0.6363636363636364,0.8724401249566124,1,0.128,0.0244,0.0,0.354,0.817,0.8563010339802457,0.15521861284280564,4,9,1757,3037
Hrs & Hrs,76,Muni Long,Public Displays Of Affection,"['indie r&b', 'pop', 'pop r&b', 'r&b', 'rap']",64,0.523,0.521,0.5454545454545454,0.8490603461099816,1,0.153,0.607,0.0,0.107,0.661,0.7746350998126346,0.14279514131559085,3,9,3658,6807
Almeda,64,Solange,When I Get Home,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",61,0.827,0.553,0.09090909090909091,0.8354242078643328,1,0.032,0.0227,1.52e-05,0.176,0.0631,0.6362043441049248,0.16502194515110005,4,9,4630,10054
Over,72,Lucky Daye,Candydrip,"['pop', 'r&b']",68,0.65,0.555,0.5454545454545454,0.8186889472901275,0,0.0719,0.502,0.0,0.104,0.352,0.5961058037056742,0.1449589052584496,4,9,3198,1583
Ride It,80,Regard,Ride It,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",71,0.88,0.751,0.6363636363636364,0.8611593196806664,0,0.0874,0.177,6.43e-05,0.106,0.884,0.6820799888968565,0.11014928293869336,4,9,4203,7150
The Boy Is Mine,71,Brandy,Never Say Never,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",64,0.704,0.707,0.09090909090909091,0.8046561213864234,0,0.0391,0.539,0.00106,0.318,0.761,0.5386470356919804,0.20602373430991586,4,9,710,5942
You're Beautiful,56,James Blunt,Back to Bedlam,"['neo mellow', 'pop', 'pop rock']",69,0.674,0.547,0.0,0.7853423910348589,0,0.0276,0.625,1.54e-05,0.0927,0.423,0.47417940829497357,0.1488636045959017,4,9,2352,826
Knock You Down,67,Keri Hilson,In A Perfect World...,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",66,0.588,0.877,0.7272727272727273,0.8482173848366142,1,0.153,0.00952,0.0,0.171,0.645,0.8973017047951702,0.22796888540996896,4,9,2834,4232
Wednesday,45,Harriette,Wednesday,"['indie pop', 'pop']",57,0.676,0.597,0.0,0.7247979372241782,1,0.0267,0.011,0.146,0.335,0.643,0.578288727996114,0.14148891560202398,4,9,2117,9966
Selfish,67,PnB Rock,GTTM: Goin Thru the Motions,"['melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'trap', 'vapor trap']",69,0.638,0.6,0.09090909090909091,0.8219368274904548,0,0.0438,0.114,0.0,0.187,0.0399,0.589744627697717,0.171650219451511,4,9,4039,3327
Leave a Light On,65,Tom Walker,What a Time To Be Alive,"['indie anthem-folk', 'pop', 'uk pop']",67,0.585,0.625,0.45454545454545453,0.8194575296276095,1,0.109,0.0146,1.8e-06,0.131,0.28,0.3971686983877311,0.1298978222582539,4,9,5236,10036
Where's My Love,80,SYML,SYML,['pop'],69,0.604,0.36,0.0,0.7160956017255913,0,0.0253,0.868,0.0343,0.112,0.37,0.6013335338067591,0.1411758128092589,4,9,4388,7322
Panic Room,71,Au/Ra,Panic Room,"['alt z', 'deep pop edm', 'electropop', 'pop']",67,0.495,0.426,0.7272727272727273,0.7328308622997968,1,0.0736,0.152,5.65e-06,0.099,0.0636,0.5662024935809952,0.16617721058958373,4,9,380,6437
Unconditional - Sonny Fodera Remix,61,Sinéad Harnett,Unconditional,"['alternative r&b', 'chill r&b', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",58,0.648,0.679,0.2727272727272727,0.7046908315565031,0,0.0746,0.0479,2.18e-06,0.137,0.276,0.7050785316092619,0.17258882893964383,4,9,4565,9630
Never Sleep (with Lil Baby feat. Travis Scott),82,NAV,Never Sleep,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'toronto rap', 'trap']",77,0.819,0.651,0.09090909090909091,0.8222095502553677,1,0.153,0.00639,0.0,0.122,0.501,0.8093555550415212,0.1298440077157474,4,9,3681,5944
Oceans Away,60,A R I Z O N A,GALLERY,"['electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",60,0.617,0.642,0.7272727272727273,0.7529131749888431,1,0.0334,0.13,0.157,0.0929,0.221,0.6123210196386853,0.1355937770819938,4,9,33,3315
Daydream,57,The Aces,Under My Influence,"['alt z', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'uk pop']",52,0.696,0.798,0.36363636363636365,0.8293499281003619,1,0.0578,0.0862,0.0,0.384,0.817,0.6188730309268813,0.10538774426211177,4,9,4876,9636
Untouched,59,The Veronicas,Hook Me Up,"['australian pop', 'australian talent show', 'candy pop', 'dance pop', 'electropop', 'girl group', 'pop', 'post-teen pop']",56,0.557,0.783,0.5454545454545454,0.8454157782515992,0,0.153,0.0171,0.0172,0.151,0.442,1.0236173116513614,0.17846859187610076,4,9,5135,3937
Come Back Home,82,Sofia Carson,Purple Hearts ,"['pop', 'post-teen pop']",75,0.552,0.531,0.6363636363636364,0.7750285119254228,1,0.0421,0.241,1.21e-05,0.122,0.438,0.8382063796812473,0.12360501523580554,4,9,4624,6834
I Think About You,57,Austin Moon,Austin & Ally: Turn It Up ,"['pop', 'post-teen pop']",54,0.644,0.783,0.36363636363636365,0.821292210046115,1,0.0656,0.0231,0.0,0.105,0.258,0.5204887696329024,0.14369181739397835,4,9,390,724
Don’t Forget My Love,72,Diplo,Diplo,"['edm', 'electro house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",79,0.639,0.873,0.18181818181818182,0.8124659096543858,1,0.0408,0.0237,0.0143,0.119,0.258,0.6999086303809767,0.1391427413267731,4,9,1405,2343
Make Me Feel,64,Janelle Monáe,Dirty Computer,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",65,0.859,0.413,0.09090909090909091,0.7832845738086973,1,0.153,0.132,0.0,0.334,0.697,0.6652344382503297,0.1357454362472394,4,9,2381,2348
Without You,61,Parachute,Wide Awake,"['acoustic pop', 'charlottesville indie', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",57,0.564,0.864,0.36363636363636365,0.839762979124312,1,0.0341,0.0761,0.0,0.182,0.534,0.55506465267979,0.1599990215537726,4,9,3919,10123
OUT OUT (feat. Charli XCX & Saweetie),81,Joel Corry,OUT OUT ,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",75,0.787,0.833,0.7272727272727273,0.8575643377795409,1,0.0478,0.018,0.00747,0.0374,0.796,0.7169045360967825,0.11364233597047887,4,9,2529,6174
Love,75,Keyshia Cole,The Way It Is,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",65,0.688,0.519,0.45454545454545453,0.8604899092576982,1,0.0283,0.064,0.0,0.1,0.318,0.6749439059933845,0.17844972184171537,4,9,2845,9193
Mine,62,Slayyyter,Mine,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'pink noise', 'pop', 'proto-hyperpop', 'viral rap']",55,0.69,0.734,0.09090909090909091,0.8086229979669757,1,0.0316,0.0933,0.00531,0.137,0.459,0.7172688579954201,0.11113262139722122,4,9,4592,5613
Queen Space (with Summer Walker),65,Ari Lennox,Queen Space ,"['alternative r&b', 'dmv rap', 'indie soul', 'neo soul', 'pop', 'r&b', 'rap', 'urban contemporary']",66,0.796,0.604,0.6363636363636364,0.813184906034611,0,0.0667,0.163,0.000169,0.0836,0.546,0.7809095325113925,0.16133250398367394,4,9,328,6856
"Lemonade (feat. Gunna, Don Toliver & NAV)",77,Internet Money,B4 The Storm,"['pop', 'pop rap', 'rap', 'trap']",73,0.8,0.658,0.09090909090909091,0.8144493479446621,0,0.079,0.25,0.0,0.111,0.462,0.8098471004603179,0.13658340555198345,4,9,2263,747
Pretty Little Fears (feat. J. Cole),74,6LACK,East Atlanta Love Letter,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'r&b', 'rap', 'trap']",75,0.61,0.458,0.8181818181818182,0.6856746169484802,1,0.153,0.696,0.000103,0.0852,0.246,1.110886863593255,0.16797265941684605,4,9,20,2608
Broke Me Down,59,Janine,Broke Me Down,"['alternative r&b', 'chill r&b', 'nz pop', 'pop', 'pop r&b', 'r&b']",54,0.528,0.401,0.8181818181818182,0.7271780631725095,1,0.1,0.831,0.00169,0.14,0.221,0.4477689620873911,0.1406404629448436,4,9,2383,1429
3 Strikes,55,Terror Jr,Bop City,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop']",47,0.599,0.432,0.45454545454545453,0.8155650319829424,1,0.0451,0.62,0.00773,0.105,0.615,0.6177511507945688,0.12284881608006486,5,9,4864,1320
No Scrubs,79,TLC,Fanmail,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",67,0.743,0.675,0.7272727272727273,0.8609361828730103,0,0.0953,0.0251,0.000717,0.0685,0.59,0.5372822742939095,0.1498420508232926,4,9,4801,2963
Waving Through A Window,58,Ben Platt,Waving Through A Window ,"['hollywood', 'pop', 'show tunes']",65,0.552,0.692,0.8181818181818182,0.8293747210789905,1,0.0593,0.339,0.0,0.104,0.543,0.8365871712428582,0.16550417936317127,4,9,500,9922
Desert Rose,63,Lolo Zouaï,High Highs to Low Lows,['pop'],53,0.516,0.377,0.6363636363636364,0.749342986066346,0,0.0327,0.37,0.0,0.0993,0.421,0.5192685804168305,0.1862493360543457,4,9,3133,3848
The Box,80,Roddy Ricch,Please Excuse Me for Being Antisocial,"['melodic rap', 'pop', 'rap', 'trap']",80,0.896,0.586,0.9090909090909091,0.8009371745921555,0,0.0559,0.104,0.0,0.79,0.642,0.6764301080243345,0.13743884711078808,4,9,4300,6654
Siren,62,Kailee Morgue,Siren,"['alt z', 'dark pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'pop', 'social media pop']",54,0.603,0.512,0.9090909090909091,0.8009371745921555,0,0.0402,0.454,0.00014,0.154,0.271,0.8437810830191299,0.13996463615778143,4,9,2757,7661
Collide (feat. Tyga),73,Justine Skye,Collide ,"['alternative r&b', 'pop', 'pop r&b', 'r&b']",60,0.418,0.31,1.0,0.7220459165964199,0,0.0625,0.095,0.0,0.216,0.131,0.8073720247044945,0.18183025355735094,4,9,2728,1844
Rollercoaster,66,Bleachers,Strange Desire,"['double drumming', 'indie pop', 'modern rock', 'pop']",61,0.421,0.79,0.9090909090909091,0.8123419447612437,1,0.0538,0.00205,0.000309,0.148,0.279,0.9369665286484237,0.1319972883061698,4,9,620,8040
Supalonely (feat. Gus Dapperton),62,BENEE,Hey u x,"['alt z', 'nz pop', 'pop']",67,0.862,0.631,0.6363636363636364,0.8490603461099816,1,0.0515,0.291,0.000209,0.123,0.841,0.745865235594828,0.1561935646193844,4,9,421,3833
goosebumps,84,Travis Scott,Birds In The Trap Sing McKnight,"['pop', 'rap', 'slap house']",87,0.841,0.728,0.6363636363636364,0.8831754847027322,1,0.0484,0.0847,0.0,0.149,0.43,0.7520587078716663,0.1704152805345112,4,9,5292,1118
Better Not (with Wafia),66,Louis The Child,Kids At Play,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",65,0.783,0.537,0.8181818181818182,0.8943075321069074,1,0.0795,0.278,0.0,0.229,0.393,0.6591797552682104,0.1557588549383579,4,9,3177,4647
High Enough,75,K.Flay,Every Where Is Some Where,"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop']",66,0.606,0.62,0.0,0.8426389646452124,1,0.0298,0.0301,0.0916,0.167,0.543,0.514584441720062,0.16186296161695227,4,9,2736,2859
"Strut - From ""The Cheetah Girls 2""",53,The Cheetah Girls,The Cheetah Girls 2,"['dance pop', 'disney', 'girl group', 'hollywood', 'pop', 'post-teen pop']",47,0.674,0.87,0.2727272727272727,0.8388456389150593,0,0.0912,0.428,5.08e-06,0.127,0.559,0.6941026115518957,0.13863185261804256,4,9,4924,8617
Smack A Bitch,60,Rico Nasty,Nightmare Vacation,"['alternative r&b', 'dance pop', 'dmv rap', 'escape room', 'pop', 'rap', 'trap queen']",67,0.705,0.699,0.18181818181818182,0.9069271582287897,1,0.153,0.00544,0.0,0.115,0.333,0.9823621937961187,0.09669355064158117,4,9,4247,6019
The Bones,75,Maren Morris,GIRL,"['contemporary country', 'country', 'neo mellow', 'pop', 'texas country']",73,0.612,0.57,1.0,0.8020528586304358,0,0.0347,0.278,0.0,0.0963,0.334,0.44530545210612765,0.13788613681473819,4,9,3358,3321
my type,66,brb.,my type,"['chill r&b', 'pop', 'singaporean pop']",58,0.69,0.578,0.0,0.7510289086130808,1,0.0656,0.167,0.000244,0.134,0.788,0.5204482894219427,0.09225350143971374,4,9,5630,10421
Fight Song,77,Rachel Platten,Wildfire,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",62,0.564,0.714,0.6363636363636364,0.8430852382605246,1,0.129,0.0549,0.0,0.155,0.33,1.0173486618398835,0.14258267870621452,4,9,4142,10140
Girls Your Age,46,Transviolet,Transviolet,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'pop', 'uk pop', 'vapor soul']",46,0.427,0.398,0.0,0.7298804978430108,0,0.0536,0.453,0.00479,0.0903,0.114,0.8052612708473087,0.1454061949623997,4,9,5287,9466
ROCKSTAR (feat. Roddy Ricch),80,DaBaby,BLAME IT ON BABY,"['north carolina hip hop', 'pop', 'rap', 'trap']",82,0.746,0.69,1.0,0.7694748847126494,1,0.153,0.247,0.0,0.101,0.497,0.5203268487890635,0.12701140588745072,4,9,1200,752
Super,67,Cordae,From a Birds Eye View,"['dmv rap', 'hip hop', 'pop', 'rap', 'trap', 'underground hip hop']",67,0.899,0.695,0.09090909090909091,0.8489859671740962,1,0.153,0.113,0.0,0.112,0.394,0.8039774698711573,0.12409074389868888,4,9,1085,3266
Photograph,66,Boyce Avenue,"Cover Sessions, Vol. 4","['acoustic cover', 'neo mellow', 'pop', 'viral pop']",70,0.717,0.32,0.2727272727272727,0.7586403530520157,1,0.0283,0.83,0.0,0.107,0.322,0.6242395503226852,0.1818421346901121,4,9,700,1999
Sunday Best,77,Surfaces,Where the Light Is,"['bedroom soul', 'pop']",72,0.878,0.525,0.45454545454545453,0.7973421926910299,1,0.0578,0.183,0.0,0.0714,0.694,0.6478105988758068,0.11082371194543066,4,9,4765,10085
Ransom,79,Lil Tecca,We Love You Tecca,"['melodic rap', 'pluggnb', 'pop', 'rap']",78,0.745,0.642,0.6363636363636364,0.8115981554023901,0,0.153,0.0204,0.0,0.0658,0.226,1.040769355323726,0.09172234491627296,4,9,3077,9949
Are You That Somebody?,50,Aaliyah,I Care 4 U,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",66,0.854,0.658,0.8181818181818182,0.7948628948281846,0,0.153,0.154,0.00914,0.102,0.855,0.7977435173833594,0.18567205278018506,4,9,56,4047
slow down my thoughts,58,Zachary Knowles,feelings,"['alt z', 'bedroom soul', 'chill pop', 'chill r&b', 'electropop', 'pop', 'uk pop']",53,0.732,0.421,0.09090909090909091,0.7593593494322408,0,0.0876,0.685,4.07e-05,0.224,0.482,0.734097059980107,0.16179027704006038,4,9,5606,10390
Unforgettable,81,French Montana,Jungle Rules,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,0.726,0.769,0.5454545454545454,0.8416968314573313,1,0.123,0.0293,0.0101,0.104,0.733,0.5666362101269923,0.16347180677084788,4,9,1863,4548
Spotlight,44,Jennifer Hudson,Jennifer Hudson,"['dance pop', 'hip pop', 'hollywood', 'neo soul', 'pop', 'r&b', 'urban contemporary']",57,0.707,0.724,1.0,0.8703575147518223,0,0.051,0.0448,0.0,0.072,0.659,0.6302421873192848,0.1747973218528976,4,9,2427,4490
All I Need,74,Lloyd,All I Need,"['dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",66,0.721,0.499,0.9090909090909091,0.7194178608618039,0,0.0338,0.00274,0.0,0.0914,0.289,0.7288519812171822,0.16653504235274386,4,9,3124,430
Say OK,60,Vanessa Hudgens,V,"['dance pop', 'pop', 'post-teen pop']",64,0.469,0.689,0.8181818181818182,0.7927554916447662,0,0.0475,0.00607,0.00119,0.114,0.531,0.731564155351484,0.15506066366609825,3,9,5379,9702
I Think I Like You,63,The Band CAMINO,The Band CAMINO,"['hopebeat', 'indie poptimism', 'modern rock', 'neo mellow', 'pop', 'pop rock']",62,0.806,0.567,1.0,0.82649873555809,0,0.0425,0.00438,0.0,0.0427,0.644,0.694062131340936,0.12765787928769115,4,9,4894,8489
Together Again,66,Janet Jackson,The Velvet Rope,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",65,0.873,0.593,0.6363636363636364,0.7450290077849953,1,0.103,0.078,0.00697,0.104,0.495,0.7118213781776966,0.2105057169215286,4,9,2382,9155
iSpy (feat. Lil Yachty),65,KYLE,Light of Mine,"['pop', 'pop rap', 'rap', 'viral rap']",65,0.723,0.654,0.0,0.7976397084345713,1,0.153,0.384,0.0,0.384,0.675,0.867138164742893,0.17628805456934388,4,9,2753,5008
Bridges,51,BROODS,Evergreen,"['art pop', 'auckland indie', 'electropop', 'etherpop', 'indie electropop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'uk pop']",56,0.389,0.634,0.36363636363636365,0.8089948926464025,0,0.137,0.017,0.0,0.101,0.27,0.9804249265573316,0.13405272427385312,4,9,428,2847
"We Are - From ""Ice Age: Continental Drift""/Theme",53,Keke Palmer,We Are ,"['pop', 'pop r&b', 'post-teen pop', 'r&b']",54,0.611,0.677,0.09090909090909091,0.8448455397431447,1,0.0382,0.346,0.0,0.0435,0.124,0.7515555966783096,0.13236001230046684,4,9,2807,9930
Boyz (feat. Nicki Minaj),62,Jesy Nelson,Boyz ,"['dance pop', 'pop']",44,0.715,0.731,0.18181818181818182,0.8063420439331581,1,0.153,0.0547,0.0,0.374,0.774,0.5206564733640213,0.1257946381146739,4,9,2466,1364
Piano in the Sky,54,Winona Oak,Island of the Sun,"['alt z', 'electropop', 'pop', 'swedish pop', 'uk pop']",55,0.501,0.309,0.6363636363636364,0.7140377844994298,0,0.0398,0.864,1.52e-06,0.102,0.0813,0.5313605977192294,0.1329659500712868,4,9,5511,4377
G.O.A.T.,70,Eric Bellinger,Eric B for President: Term 1,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",63,0.467,0.636,0.6363636363636364,0.794168691426588,1,0.153,0.0232,0.0,0.138,0.419,0.7807707432166734,0.12922828548265355,4,9,1645,2808
Hero,61,Christopher Wilde,StarStruck,"['pop', 'post-teen pop']",52,0.333,0.902,0.2727272727272727,0.8514404720583132,1,0.123,0.0279,0.0,0.115,0.601,1.07295112303671,0.13760658074976936,4,9,1004,7965
Hi.,47,Lauren Sanderson,Death Of A Fantasy,"['alt z', 'electropop', 'pop']",50,0.779,0.509,0.18181818181818182,0.7819209599841325,1,0.055,0.118,0.00131,0.0701,0.834,0.4624864102148921,0.12410262503145006,4,9,3004,2198
Stir Fry,76,Migos,Culture II,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap']",77,0.817,0.816,0.18181818181818182,0.8327961521297168,1,0.153,0.00263,0.0,0.159,0.508,1.0523813929818882,0.13299041122697156,4,9,3525,2070
Heart Made Up On You,57,R5,Sometime Last Night ,"['pop', 'post-teen pop']",55,0.749,0.779,0.45454545454545453,0.8331184608518867,0,0.0337,0.0155,0.0,0.126,0.739,0.6877934815294582,0.1255765843839982,4,9,4132,7814
ROXANNE,78,Arizona Zervas,ROXANNE,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",66,0.621,0.601,0.5454545454545454,0.827490454703228,0,0.148,0.0522,0.0,0.46,0.457,0.6750653466262636,0.11436359061809846,5,9,331,6881
What You Heard,72,Sonder,What You Heard,"['pop', 'r&b']",62,0.429,0.371,0.18181818181818182,0.7431695343878614,0,0.0327,0.546,5.71e-06,0.104,0.135,0.7930304642501909,0.1665049900757597,4,9,4639,10029
Deve ser horrível dormir sem mim,63,Manu Gavassi,Deve ser horrível dormir sem mim,"['funk carioca', 'nova mpb', 'pop', 'pop nacional', 'post-teen pop']",54,0.698,0.722,0.09090909090909091,0.803813160113056,1,0.146,0.0134,1.03e-05,0.115,0.753,0.7329173509749949,0.1083650163540298,5,9,3336,2299
just a boy,61,Alaina Castillo,just a boy,"['alt z', 'chill r&b', 'pop']",52,0.51,0.301,0.6363636363636364,0.8342341448901671,1,0.0566,0.892,0.0,0.127,0.508,1.1459253776225395,0.1297713231388555,3,9,110,10410
someone like u,57,lullaboy,chapters of you,"['chill r&b', 'pop']",54,0.588,0.178,0.7272727272727273,0.5328011107254426,1,0.0489,0.877,0.0,0.107,0.358,0.7504048021095974,0.16214251768192112,4,9,5647,10372
Latch,74,Disclosure,Settle ,"['edm', 'house', 'pop', 'uk dance']",72,0.503,0.727,0.09090909090909091,0.8314573312837804,1,0.153,0.0159,9.45e-05,0.0895,0.521,0.7054255048460596,0.17865869000027956,4,9,1408,7504
First Class,81,Jack Harlow,Come Home The Kids Miss You,"['deep underground hip hop', 'kentucky hip hop', 'pop']",83,0.902,0.582,0.45454545454545453,0.8203996628154906,0,0.109,0.111,3.18e-06,0.111,0.332,0.6187978533922417,0.12157054597299488,4,9,2312,1864
Leave It All To Me (Theme from iCarly) (feat. Drake Bell),25,Miranda Cosgrove,Sparks Fly Japan Edition,"['dance pop', 'pop', 'post-teen pop']",47,0.233,0.8,0.6363636363636364,0.8293003421431051,1,0.105,0.00294,0.0,0.0594,0.564,1.2133017973213667,0.11071328729976797,4,9,3568,7906
Always n Forever (feat. Lil Baby),62,Mariah the Scientist,RY RY WORLD,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop', 'r&b']",56,0.634,0.455,0.09090909090909091,0.7155749491743938,1,0.153,0.261,1.94e-06,0.23,0.221,0.9364113714695474,0.1377093176036454,4,9,3361,6883
echo,64,Alexander Stewart,echo,"['alt z', 'australian pop', 'pop', 'uk pop']",56,0.629,0.498,0.45454545454545453,0.7815242723260772,0,0.0373,0.405,0.0,0.113,0.492,0.739752723739909,0.13890441978138715,4,9,166,10383
